smca,red,nombre_estacion,clave_estacion,nombre_contaminante,clave_contaminante,fecha,hora,valor,unidades,,Promedios mensuales y anual del Monoxido De Carbono,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,6,0.29,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,7,0.86,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,8,0.61,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,9,0.63,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,10,0.24,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,11,0.24,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,12,0.17,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,13,0.19,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,14,0.31,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,15,0.31,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,16,0.42,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,17,0.53,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,18,0.31,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,19,0.34,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,20,0.23,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,21,0.13,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,22,0.26,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,15/07/2022,23,0.23,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,0,0.22,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,1,0.16,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,2,0.24,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,3,0.1,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,4,0.12,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,5,0.14,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,6,0.37,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,7,0.45,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,8,0.42,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,9,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,10,0.31,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,11,0.3,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,12,0.14,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,13,0.17,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,14,0.25,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,15,0.21,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,16,0.27,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,17,0.33,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,18,0.3,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,19,0.68,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,20,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,21,0.33,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,22,0.36,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,16/07/2022,23,0.31,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,0,0.29,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,1,0.21,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,2,0.14,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,3,0.1,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,4,0.12,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,5,0.25,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,6,0.4,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,7,0.48,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,8,0.52,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,9,0.43,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,10,0.29,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,11,0.18,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,12,0.14,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,13,0.13,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,14,0.14,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,15,0.22,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,16,0.21,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,17,0.19,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,18,0.24,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,19,0.19,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,20,0.24,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,21,0.19,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,17/07/2022,23,0.19,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,0,0.11,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,2,0.15,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,3,0.09,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,4,0.1,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,5,0.31,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,6,0.54,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,7,0.48,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,8,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,9,0.3,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,10,0.27,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,11,0.19,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,12,0.14,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,13,0.23,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,14,0.3,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,15,0.23,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,16,0.22,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,17,0.26,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,18,0.28,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,19,0.4,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,20,0.27,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,21,0.14,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,22,0.14,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,18/07/2022,23,0.16,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,0,0.16,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,1,0.1,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,2,0.14,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,3,0.16,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,4,0.18,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,5,0.28,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,6,0.52,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,10,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,11,0.41,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,12,0.32,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,13,0.24,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,14,0.29,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,15,0.34,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,16,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,17,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,18,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,19,0.43,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,20,0.45,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,21,0.43,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,22,0.47,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,19/07/2022,23,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,0,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,1,0.45,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,2,0.43,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,3,0.33,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,4,0.33,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,5,0.44,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,6,0.62,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,7,0.6,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,8,0.58,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,9,0.5,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,10,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,11,0.34,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,12,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,13,0.34,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,14,0.33,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,15,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,16,0.34,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,17,0.36,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,18,0.4,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,19,0.48,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,20,0.51,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,21,0.41,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,22,0.29,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,20/07/2022,23,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,0,0.4,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,1,0.39,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,2,0.34,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,3,0.33,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,4,0.39,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,5,0.4,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,6,0.48,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,7,0.45,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,8,0.51,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,9,0.42,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,10,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,11,0.36,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,12,0.37,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,13,0.39,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,14,0.43,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,15,0.42,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,16,0.39,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,17,0.41,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,18,0.41,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,19,0.47,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,20,0.48,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,21,0.5,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,22,0.62,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,21/07/2022,23,0.56,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,0,0.49,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,1,0.39,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,2,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,3,0.33,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,4,0.34,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,5,0.32,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,6,0.4,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,7,0.55,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,8,0.55,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,9,0.33,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,10,0.42,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,11,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,12,0.39,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,13,0.41,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,14,0.46,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,15,0.4,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,16,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,17,0.57,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,18,0.39,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,19,0.5,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,20,0.71,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,21,0.63,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,22,0.49,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,22/07/2022,23,0.29,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,0,0.29,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,1,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,2,0.37,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,3,0.29,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,4,0.3,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,5,0.3,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,6,0.49,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,7,0.55,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,8,0.57,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,9,0.37,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,10,0.3,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,11,0.43,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,12,0.37,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,13,0.41,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,14,0.48,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,15,0.39,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,16,0.34,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,17,0.31,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,18,0.28,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,19,0.34,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,20,0.43,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,21,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,22,0.42,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,23/07/2022,23,0.64,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,0,0.59,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,1,0.51,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,2,0.42,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,3,0.49,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,4,0.37,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,5,0.48,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,6,0.48,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,7,0.57,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,8,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,9,0.3,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,10,0.3,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,11,0.36,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,12,0.35,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,13,0.39,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,14,0.43,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,15,0.5,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,16,0.48,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,17,0.33,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,18,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,19,0.49,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,20,0.61,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,21,0.42,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,22,0.43,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,24/07/2022,23,0.38,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,25/07/2022,0,0.41,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,25/07/2022,1,0.22,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Monoxido de carbono,CO,25/07/2022,2,0.28,ppm,,,
